Unique-id,namea,OffTask,Avgright,Avgbug,Avgpchange,Avgtime,AvgtimeSDnormed,Avgtimelast3SDnormed,Avgtimelast5SDnormed,Avgnotright,Avghowmanywrong-up,Avgwrongpct-up,Avgtimeperact-up,AvgPrev3Count-up,AvgPrev5Count-up,Avg recent5wrong,Avgmanywrong-up
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_12:16:37-1,stuZ7rnhoz,N,0,0,1,36,-0.114832536,0.432552367,1.928015511,1,3,2,46,2,2,2,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_12:16:37-10,stuZcao8a9,N,0,0,1,5,-0.569317825,2.383527193,0.689770778,1,15,23,13.6122449,3,3,3,1
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_12:16:37-11,stuZrvh0u3,N,1,0,0,17,0.430708809,0.529811875,2.796528686,0,0,0,17,0,0,0,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_12:16:37-14,stuZa9ykl0,N,1,0,0,14,-0.009572797,0.270267565,-0.8934754,0,0.5,0,16.67307692,0,0,1,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_12:16:37-18,stuZetcek4,Y,1,0,0,6,-0.505870114,0.937225895,4.151230271,0,0,0,7.3,0,0,2,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_12:16:37-2,stuZy39wrp,N,0.75,0,0.25,6,-0.289030129,-0.887977753,-1.852579484,0.25,7.25,0.25,5.830729167,0.25,0.25,0.75,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_12:16:37-21,stuZ7rnhoz,N,1,0,0,13,-0.011565683,1.960272366,3.166580553,0,0,0,26.875,0,0,1,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_12:16:37-22,stuZy39wrp,N,0.666666667,0,0,6.333333333,-0.413115929,-1.221683787,-1.843742948,0.333333333,10.33333333,6.333333333,14.13123583,0,0,0,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_12:16:37-24,stuZy9ooyh,N,1,0,0,19,0.464682941,0.924930622,-0.79497811,0,4,0,13.46666667,0,0,1,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_12:16:37-25,stuZsndnap,N,0.5,0.5,0.5,10.5,-0.028720483,-0.296390237,-0.980917389,0.5,15,6,15.28735632,0.5,0.5,1,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_12:16:37-26,stuZc0q0x3,N,0,0,1,28,0.985608373,7.413312782,27.38726412,1,35,30,15.91836735,1,2,2,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_12:16:37-28,stuZ3ilopc,N,1,0,0,7.333333333,-0.418499888,-1.560476955,-2.936152514,0,0.666666667,0,10.8487395,0,0,0,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_12:16:37-29,stuZlyhw0s,N,1,0,0.5,8,-0.285607066,2.411362987,13.51437857,0,3,0,10.37698413,1,1,2,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_12:16:37-30,stuZcao8a9,N,1,0,0,3.5,-0.589639044,-1.550460743,-2.131832067,0,5.833333333,0,7.266428996,0,0,0,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_12:16:37-33,stuZnt8mrw,N,1,0,0,10.5,-0.111671813,5.460647926,15.94132654,0,6.5,0,14.19846154,0,0,0,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_12:16:37-36,stuZq83gfs,N,1,0,0,3,-0.510630073,1.471582123,2.269963392,0,0,0,10.03846154,0,0,0,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_12:16:37-37,stuZq7c6ht,N,0,0,1,10,-0.081648727,0.105279614,0.106269969,1,9,11.66666667,7.65096447,2.666666667,3,2.333333333,0.333333333
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_12:16:37-38,stuZetcek4,Y,0,0,1,32,1.055656109,5.99918342,5.22137851,1,7,0,18.16666667,1,1,1,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_12:16:37-41,stuZ7rnhoz,Y,0,0,1,6,-0.497537462,1.942083957,2.510742374,1,2,11,39.68421053,1,1,1,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_12:16:37-42,stuZy39wrp,N,0.666666667,0,0,10.66666667,-0.278167366,-1.405686466,-2.64875853,0.333333333,0.333333333,0.333333333,10.45494186,0,0,0,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_12:16:37-45,stuZsndnap,N,1,0,0,8.5,-0.39177856,1.674262309,2.158516449,0,3.5,0,12.74404762,0,0,1,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_12:16:37-49,stuZlyhw0s,N,1,0,0,16,0.163977322,0.388377526,0.424164841,0,0,0,11.42307692,0,0,0,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_12:16:37-5,stuZsndnap,N,0.666666667,0.333333333,0.333333333,6.333333333,-0.38712522,-0.370980871,-0.658474994,0.333333333,5.333333333,0.666666667,48.77777778,0.333333333,0.333333333,1,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_12:16:37-50,stuZcao8a9,N,0,1,0,15,0.351345415,-0.479922422,-1.76192546,1,24,16,14.7804878,0,0,0,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_12:16:37-51,stuZrvh0u3,N,0,0,0,16,1.790315962,7.443835817,6.049624509,1,2,5,7.909090909,0,0,1,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_12:16:37-56,stuZq83gfs,Y,0,0.5,0.5,28.5,0.900644335,0.049305607,1.347433086,1,3,4,15.08333333,0.5,0.5,3.5,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_12:16:37-57,stuZq7c6ht,Y,1,0,0,0,-0.85112718,0.838783168,-0.156097269,0,0,0,11.875,0,0,0,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_12:16:37-58,stuZetcek4,N,0,0,0,36,4.99308642,1.951817928,0.789368948,1,1,10,11.95238095,0,0,3,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_12:16:37-6,stuZc0q0x3,N,0,0,1,9.5,0.128720446,2.272132577,2.482624642,1,14.5,23.5,9.901415094,1.5,2,3,0.5
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_12:16:37-62,stuZy39wrp,N,1,0,0,8.5,-0.148340843,-1.051729377,-2.594353976,0,10,0,6.310480693,0,0,0,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_12:16:37-71,stuZrvh0u3,N,1,0,0,11,-0.121190235,2.10007176,1.383904799,0,0,0,30.33333333,0,0,1,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_12:16:37-73,stuZnt8mrw,N,1,0,0,18,1.324507151,0.732464671,-0.075277988,0,1,0,23.11111111,0,0,1,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_12:16:37-8,stuZ3ilopc,N,0.75,0,0.5,6.5,-0.487820862,-1.589281534,-3.051062789,0.25,1,0.25,7.575,0.5,0.5,1.75,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_12:16:37-86,stuZc0q0x3,N,0,0,1,6.25,-0.564840795,-0.870039957,-0.689428734,1,18.5,24,7.546806264,2.25,2.5,2.25,0.5
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_12:16:37-89,stuZlyhw0s,N,1,0,0.25,6.75,-0.288800083,-0.549032931,-0.961401574,0,0.25,0,9.09984639,0,0.25,0.75,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_12:16:37-9,stuZlyhw0s,N,1,0,0,8.666666667,0.163940271,-0.124526896,-1.16985276,0,0,0,10.42424242,0,0,2.333333333,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_12:16:37-90,stuZcao8a9,N,1,0,0,16,0.671389565,0.298776851,-0.782115519,0,1,0,8.346320346,0,0,0,0
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_12:16:37-93,stuZnt8mrw,N,0,0,1,6.666666667,-0.414351852,1.352576656,6.495779813,1,5,11,13.81763196,2.666666667,3,3.666666667,0.666666667
jkalka-close_loop_algebra-ins_iellyr-04.01.2011_at_12:16:37-96,stuZq83gfs,Y,1,0,0,-1,-1,0.302676458,-0.134717789,0,5,0,21.58333333,0,0,0,0
jkalka-cog_tutor_ryans_study-ins_h1zaz4-04.04.2011_at_13:41:23-12,stuZt7rs3h,N,0,0,1,29,1.33044164,1.843331787,1.464651839,1,11,9,11,2,2,3,0
jkalka-cog_tutor_ryans_study-ins_h1zaz4-04.04.2011_at_13:41:23-14,stuZkagkh6,N,1,0,0,11.5,0.150851888,1.124320831,2.536436759,0,5.5,0,7.938538206,0,0,0,0
jkalka-cog_tutor_ryans_study-ins_h1zaz4-04.04.2011_at_13:41:23-17,stuZet5bzv,N,1,0,0,5.5,-0.427817105,-1.149180377,-2.620094329,0,2,0,3.022875817,0,0,1.5,0
jkalka-cog_tutor_ryans_study-ins_h1zaz4-04.04.2011_at_13:41:23-21,stuZm4l2iq,N,1,0,0,10.5,-0.381308099,1.217979497,2.244383069,0,3.5,0,11.61497326,0,0,0.5,0
jkalka-cog_tutor_ryans_study-ins_h1zaz4-04.04.2011_at_13:41:23-27,stuZc8lpaw,N,0.666666667,0,0.333333333,11.33333333,0.116622107,-0.81782234,-1.810130218,0.333333333,10,10,8.571818135,0.333333333,0.333333333,0.333333333,0
jkalka-cog_tutor_ryans_study-ins_h1zaz4-04.04.2011_at_13:41:23-28,stuZaqqbve,Y,1,0,0,42,1.296769151,3.933842849,3.290807533,0,0,0,18.07692308,0,0,1,0
jkalka-cog_tutor_ryans_study-ins_h1zaz4-04.04.2011_at_13:41:23-29,stuZu26cso,N,1,0,0,3.25,-0.600176441,-0.143711149,0.297505136,0,11.25,0,8.329309246,0,0,1,0
jkalka-cog_tutor_ryans_study-ins_h1zaz4-04.04.2011_at_13:41:23-33,stuZt7rs3h,N,0.5,0.5,0.5,24.5,1.210964331,0.035787866,1.172090628,0.5,7,3,12.76086957,0.5,0.5,1,0
jkalka-cog_tutor_ryans_study-ins_h1zaz4-04.04.2011_at_13:41:23-35,stuZkagkh6,N,0.5,0.5,0,13,0.158701068,-0.95851035,-2.025934594,0.5,1,4.5,11.09677419,0,0,0,0
jkalka-cog_tutor_ryans_study-ins_h1zaz4-04.04.2011_at_13:41:23-4,stuZr7514u,Y,0.5,0,0,11.5,0.03332866,0.874616655,0.161316851,0.5,1.5,0,12.57312253,0,0,2,0
jkalka-cog_tutor_ryans_study-ins_h1zaz4-04.04.2011_at_13:41:23-42,stuZm4l2iq,N,1,0,0,10,-0.339418986,-1.094139098,-2.194365855,0,3,0,9.204861111,0,0,0,0
jkalka-cog_tutor_ryans_study-ins_h1zaz4-04.04.2011_at_13:41:23-48,stuZc8lpaw,N,1,0,1,6.666666667,-0.137717309,2.387755944,2.056794539,0,0,0,8.264116663,2,2,1,0
jkalka-cog_tutor_ryans_study-ins_h1zaz4-04.04.2011_at_13:41:23-49,stuZaqqbve,N,1,0,0,22,-0.056042242,-0.947450886,-2.079064722,0,7,0,54.8,0,0,0,0
jkalka-cog_tutor_ryans_study-ins_h1zaz4-04.04.2011_at_13:41:23-50,stuZu26cso,N,1,0,0,8,0.04164576,-0.329699084,-0.098499398,0,0,0,9.153846154,0,0,2,0
jkalka-cog_tutor_ryans_study-ins_h1zaz4-04.04.2011_at_13:41:23-56,stuZkagkh6,Y,1,0,0,12,-0.074485597,-0.695661019,-1.693823266,0,1,0,22.83333333,0,0,1,0
jkalka-cog_tutor_ryans_study-ins_h1zaz4-04.04.2011_at_13:41:23-6,stuZc8lpaw,Y,1,0,0,12,-0.082330213,13.95792877,13.63833962,0,0,0,11.19047619,0,0,0,0
jkalka-cog_tutor_ryans_study-ins_h1zaz4-04.04.2011_at_13:41:23-7,stuZaqqbve,N,1,0,0,15.5,0.210682902,3.321722804,2.928516468,0,0.5,0,47.46875,0,0,0,0
jkalka-cog_tutor_ryans_study-ins_h1zaz4-04.04.2011_at_13:41:23-8,stuZu26cso,N,1,0,0,4.666666667,-0.115158162,-0.25867244,-1.04177064,0,0,0,4.325,0,0,0,0
jkalka-cog_tutor_ryans_study-ins_iellyr-04.04.2011_at_07:56:53-1,stuZtlf5qy,N,0,0,1,12,-0.212121212,-1.887613686,-2.311856111,1,9,15,7.875,2,4,2,0
jkalka-cog_tutor_ryans_study-ins_iellyr-04.04.2011_at_07:56:53-13,stuZ6pc8ea,N,1,0,0,4.75,-0.394955572,-1.715662917,-2.940786062,0,4.5,0,5.029978355,0,0,0.25,0
jkalka-cog_tutor_ryans_study-ins_iellyr-04.04.2011_at_07:56:53-19,stuZ69b5pz,N,1,0,0,11,-0.196569275,0.39283839,-1.022468545,0,0,0,19.65555556,0,0,0,0
jkalka-cog_tutor_ryans_study-ins_iellyr-04.04.2011_at_07:56:53-25,stuZocjg15,N,1,0,1,14,-0.032356532,1.895348837,3.070546859,0,8,0,47.17647059,0,1,1,0
jkalka-cog_tutor_ryans_study-ins_iellyr-04.04.2011_at_07:56:53-7,stuZvizcv6,N,1,0,0,4,-0.543616168,-0.03303286,-0.227109754,0,1,0,6.772727273,0,0,0,0
jkalka-cog_tutor_ryans_study-ins_iellyr-04.04.2011_at_10:12:15-13,stuZe5mjun,N,1,0,0,16.2,0.815652449,0.10686027,0.315153018,0,1.6,0,22.57304348,0,0,0,0
jkalka-cog_tutor_ryans_study-ins_iellyr-04.04.2011_at_10:12:15-16,stuZtw1yyx,N,1,0,0,51,0,-4.44E-16,0.773584906,0,0,0,51,0,0,4,0
jkalka-cog_tutor_ryans_study-ins_iellyr-04.04.2011_at_10:12:15-2,stuZ75arc5,N,1,0,0,4,-0.563168823,2.067545305,0.64506997,0,0,0,7.947368421,0,0,2,0
jkalka-cog_tutor_ryans_study-ins_iellyr-04.04.2011_at_10:12:15-21,stuZchrz7k,N,1,0,0,12,-0.082168134,0.237400014,2.449946303,0,0,0,17.73684211,0,0,0,0
jkalka-cog_tutor_ryans_study-ins_iellyr-04.04.2011_at_10:12:15-23,stuZa66jjy,N,1,0,0,2.666666667,-0.431175591,-0.437309334,-1.495366462,0,2,0,3.987037037,0,0,0,0
jkalka-cog_tutor_ryans_study-ins_iellyr-04.04.2011_at_10:12:15-28,stuZcqzzcc,N,0,0,1,18,0.456832361,0.299842699,1.417822828,1,2,5,8.466666667,1,1,3,0
jkalka-cog_tutor_ryans_study-ins_iellyr-04.04.2011_at_10:12:15-3,stuZ6dkan1,N,1,0,0,21,1,-0.376429353,-1.90385001,0,0,0,10.25,0,0,0,0
jkalka-cog_tutor_ryans_study-ins_iellyr-04.04.2011_at_10:12:15-36,stuZe5mjun,N,1,0,0.75,5.75,-0.260127834,0.160320699,0.072571037,0,1.25,0,9.089633941,1,1,1.25,0
jkalka-cog_tutor_ryans_study-ins_iellyr-04.04.2011_at_10:12:15-5,stuZcqzzcc,N,0,0,0.333333333,5,-0.522739759,0.517036517,-0.558011252,1,11.66666667,47.66666667,9.336658176,0.333333333,0.333333333,1.666666667,0
jkalka-cog_tutor_ryans_study-ins_iellyr-04.04.2011_at_10:12:15-9,stuZ42oy6x,N,0.5,0.5,0,38.5,2.417970746,0.384352287,0.112940737,0.5,1,0.5,38.20833333,0,0,0,0
jkalka-cog_tutor_ryans_study-ins_iellyr-04.04.2011_at_12:11:57-1,stuZ7rnhoz,N,0,0,1,13,0.004925076,9.867736275,8.190284098,1,7,0,23.12903226,2,2,1,0
jkalka-cog_tutor_ryans_study-ins_iellyr-04.04.2011_at_12:11:57-11,stuZnt8mrw,Y,0,0,0,20,2.892057026,29.13193897,28.12499453,1,1,6,29.75,0,0,2,0
jkalka-cog_tutor_ryans_study-ins_iellyr-04.04.2011_at_12:11:57-13,stuZq83gfs,N,1,0,0,11,0.045356371,4.098663533,3.264059192,0,7,0,8.875,0,0,0,0
jkalka-cog_tutor_ryans_study-ins_iellyr-04.04.2011_at_12:11:57-15,stuZetcek4,N,0,0.5,1,20,1.030343008,0.653498804,1.689061774,1,4.5,4.5,16.58695652,2.5,2.5,3.5,0.5
jkalka-cog_tutor_ryans_study-ins_iellyr-04.04.2011_at_12:11:57-18,stuZ7rnhoz,N,0,0,1,56,5.110030395,-0.979702803,-0.514251942,1,8,4,17.5,2,4,0,0
jkalka-cog_tutor_ryans_study-ins_iellyr-04.04.2011_at_12:11:57-22,stuZc0q0x3,N,1,0,0,6,0.042553191,0.581948715,1.955625756,0,0,0,6.533333333,0,0,0,0
jkalka-cog_tutor_ryans_study-ins_iellyr-04.04.2011_at_12:11:57-30,stuZq83gfs,N,1,0,0,14,0.339285714,1.769958848,1.728445624,0,0,0,17.07692308,0,0,2,0
jkalka-cog_tutor_ryans_study-ins_iellyr-04.04.2011_at_12:11:57-32,stuZetcek4,Y,1,0,0,5,-0.329096809,3.106351019,4.53065772,0,10,0,16.77777778,0,0,0,0
jkalka-cog_tutor_ryans_study-ins_iellyr-04.04.2011_at_12:11:57-5,stuZc0q0x3,N,0.666666667,0,0.333333333,11,0.813423837,0.602398388,-0.155730451,0.333333333,1,0.333333333,8.148148148,0.333333333,0.333333333,1.666666667,0
