CustomerID,Gender,SeniorCitizen,Partner,Dependents,PaperlessBilling,PaymentMethod
3256-EZDBI,Male,1,Yes,No,Yes,Credit card (automatic)
3258-SANFR,Male,1,No,No,No,Credit card (automatic)
3258-SYSWS,Male,1,No,No,No,Bank transfer (automatic)
3258-ZKPAI,Male,0,Yes,Yes,Yes,Bank transfer (automatic)
3259-FDWOY,Male,0,Yes,Yes,Yes,Bank transfer (automatic)
3259-KNMRR,Male,1,No,No,Yes,Bank transfer (automatic)
3259-QMXUN,Male,0,Yes,No,Yes,Electronic check
3261-CQXOL,Female,0,Yes,Yes,No,Bank transfer (automatic)
3262-EIDHV,Female,0,Yes,Yes,No,Credit card (automatic)
3266-FTKHB,Male,0,No,No,No,Mailed check
3269-ATYWD,Male,1,No,No,Yes,Bank transfer (automatic)
3272-VUHPV,Female,0,Yes,Yes,No,Bank transfer (automatic)
3274-NSDWE,Female,0,No,No,No,Credit card (automatic)
3275-RHRNE,Male,0,Yes,Yes,Yes,Credit card (automatic)
3276-HDUEG,Female,0,No,No,Yes,Mailed check
3278-FSIXX,Female,0,No,No,Yes,Mailed check
3279-DYZQM,Male,0,Yes,Yes,No,Mailed check
3280-MRDOF,Male,1,No,No,Yes,Credit card (automatic)
3280-NMUVX,Male,0,Yes,Yes,No,Credit card (automatic)
3282-ZISZV,Male,0,No,Yes,No,Credit card (automatic)
3283-WCWXT,Male,0,Yes,Yes,No,Mailed check
3284-SVCRO,Female,0,Yes,No,No,Mailed check
3285-UCQVC,Female,0,No,No,No,Credit card (automatic)
3292-PBZEJ,Male,1,No,No,Yes,Electronic check
3295-YVUSR,Male,1,No,No,Yes,Mailed check
3296-SILRA,Female,1,Yes,No,Yes,Mailed check
3298-QEICA,Female,0,Yes,Yes,No,Mailed check
3301-LSLWQ,Female,0,No,No,Yes,Electronic check
3301-VKTGC,Male,0,Yes,Yes,Yes,Bank transfer (automatic)
3307-TLCUD,Male,0,Yes,No,No,Mailed check
3308-DGHKL,Male,0,No,No,Yes,Bank transfer (automatic)
3308-JSGML,Male,1,Yes,No,Yes,Credit card (automatic)
3308-MHOOC,Male,0,No,Yes,Yes,Mailed check
3312-UUMZW,Male,0,Yes,No,Yes,Credit card (automatic)
3312-ZWLGF,Male,1,Yes,No,Yes,Electronic check
3313-QKNKB,Male,0,Yes,No,No,Electronic check
3315-IKYZQ,Male,0,Yes,Yes,No,Mailed check
3315-TOTBP,Male,0,No,No,Yes,Mailed check
3316-UWXUY,Male,0,No,No,Yes,Credit card (automatic)
3317-HRTNN,Female,1,No,No,No,Electronic check
3317-VLGQT,Female,0,Yes,No,Yes,Electronic check
3318-ISQFQ,Female,0,No,No,Yes,Bank transfer (automatic)
3318-NMQXL,Male,0,No,No,Yes,Electronic check
3318-OSATS,Male,1,No,No,Yes,Electronic check
3319-DWOEP,Male,1,Yes,No,Yes,Electronic check
3320-VEOYC,Male,1,No,No,Yes,Electronic check
3323-CPBWR,Male,0,No,No,Yes,Credit card (automatic)
3324-OIRTO,Male,0,Yes,Yes,Yes,Bank transfer (automatic)
3325-FUYCG,Male,0,Yes,Yes,No,Electronic check
3327-YBAKM,Female,0,Yes,No,Yes,Mailed check
3329-WDIOK,Female,0,No,No,Yes,Electronic check
3331-HQDTW,Female,0,No,No,Yes,Mailed check
3334-CTHOL,Female,0,No,No,Yes,Bank transfer (automatic)
3336-JORSO,Female,1,No,No,Yes,Electronic check
3338-CVVEH,Male,0,No,No,No,Electronic check
3339-EAQNV,Male,1,Yes,No,Yes,Credit card (automatic)
3340-QBBFM,Male,1,Yes,No,No,Credit card (automatic)
3345-JHUEO,Male,0,No,No,Yes,Electronic check
3345-PBBFH,Male,0,Yes,No,Yes,Bank transfer (automatic)
3346-BRMIS,Female,1,Yes,No,Yes,Electronic check
3347-YJZZE,Male,0,Yes,Yes,No,Credit card (automatic)
3348-CFRNX,Female,0,Yes,No,Yes,Mailed check
3349-ANQNH,Female,1,No,No,Yes,Electronic check
3351-NGXYI,Female,1,No,No,Yes,Electronic check
3351-NQLDI,Female,0,Yes,Yes,Yes,Credit card (automatic)
3352-ALMCK,Male,0,No,No,Yes,Mailed check
3352-RICWQ,Female,0,Yes,Yes,No,Mailed check
3354-OADJP,Female,0,No,No,No,Bank transfer (automatic)
3359-DSRKA,Female,0,Yes,Yes,Yes,Mailed check
3363-DTIVD,Male,0,Yes,Yes,No,Electronic check
3363-EWLGO,Female,0,No,No,No,Mailed check
3365-SAIGS,Female,0,No,No,Yes,Electronic check
3370-GQEAL,Male,0,Yes,Yes,No,Electronic check
3370-HXOPH,Female,0,No,No,No,Electronic check
3372-CDXFJ,Male,0,Yes,Yes,No,Bank transfer (automatic)
3372-KWFBM,Male,1,No,No,Yes,Electronic check
3373-DIUUN,Male,0,Yes,Yes,No,Mailed check
3373-YZZYM,Male,0,Yes,Yes,No,Mailed check
3374-LXDEV,Female,0,No,No,No,Electronic check
3374-PZLXD,Male,0,No,No,No,Mailed check
3374-TTZTK,Male,0,Yes,No,Yes,Electronic check
3376-BMGFE,Female,0,No,No,Yes,Bank transfer (automatic)
3378-AJRAO,Male,0,Yes,Yes,No,Electronic check
3384-CTMSF,Male,0,Yes,No,Yes,Electronic check
3387-PLKUI,Female,0,Yes,Yes,No,Mailed check
3387-VATUS,Male,0,No,No,Yes,Bank transfer (automatic)
3389-KTRXV,Female,0,Yes,Yes,No,Mailed check
3389-YGYAI,Female,1,No,No,Yes,Electronic check
3391-JSQEW,Male,0,Yes,No,Yes,Mailed check
3392-EHMNK,Female,0,Yes,Yes,No,Credit card (automatic)
3393-FMZPV,Female,0,No,No,Yes,Electronic check
3396-DKDEL,Female,0,Yes,Yes,Yes,Credit card (automatic)
3397-AVTKU,Male,0,No,No,Yes,Electronic check
3398-FSHON,Female,1,No,No,Yes,Electronic check
3398-GCPMU,Female,1,Yes,Yes,Yes,Credit card (automatic)
3398-ZOUAA,Male,1,Yes,No,Yes,Electronic check
3399-BMLVW,Male,0,Yes,Yes,No,Credit card (automatic)
3400-ESFUW,Male,0,Yes,Yes,No,Bank transfer (automatic)
3401-URHDA,Male,0,No,No,No,Credit card (automatic)
3402-XRIUO,Female,1,Yes,No,Yes,Mailed check
3404-JNXAX,Female,0,Yes,Yes,Yes,Electronic check
3407-JMJQQ,Female,0,Yes,Yes,Yes,Bank transfer (automatic)
3407-QGWLG,Male,0,No,Yes,Yes,Mailed check
3410-MHHUM,Female,0,Yes,Yes,No,Electronic check
3410-YOQBQ,Female,0,No,No,No,Mailed check
3411-WLRSQ,Female,1,Yes,No,Yes,Bank transfer (automatic)
3413-BMNZE,Male,1,No,No,No,Bank transfer (automatic)
3413-CSSTH,Male,0,No,No,Yes,Bank transfer (automatic)
3413-DHLPB,Male,0,Yes,Yes,Yes,Bank transfer (automatic)
3415-TAILE,Female,0,Yes,Yes,No,Mailed check
3417-TSCIC,Male,0,No,No,Yes,Mailed check
3419-SNJJD,Female,1,Yes,No,No,Bank transfer (automatic)
3420-YJLQT,Female,0,No,No,No,Electronic check
3420-ZDBMA,Male,1,No,No,Yes,Mailed check
3422-GALYP,Male,0,No,No,Yes,Electronic check
3422-LYEPQ,Male,0,Yes,Yes,Yes,Electronic check
3422-WJOYD,Male,0,Yes,No,No,Mailed check
3423-HHXAO,Female,0,Yes,Yes,Yes,Mailed check
3424-NMNBO,Male,1,Yes,No,Yes,Electronic check
3426-NIYYL,Male,0,No,No,No,Electronic check
3427-GGZZI,Female,0,Yes,No,Yes,Electronic check
3428-MMGUB,Male,0,No,No,Yes,Electronic check
3428-XZMAZ,Male,0,No,No,Yes,Electronic check
3429-IFLEM,Female,0,No,No,No,Credit card (automatic)
3439-GVUSX,Male,0,No,No,No,Mailed check
3440-JPSCL,Female,0,No,No,Yes,Mailed check
3441-CGZJH,Female,0,Yes,Yes,Yes,Credit card (automatic)
3442-ZHHCC,Male,0,No,No,Yes,Credit card (automatic)
3445-HXXGF,Male,1,Yes,No,Yes,Electronic check
3446-QDSZF,Female,0,No,No,No,Credit card (automatic)
3450-WXOAT,Male,0,No,No,Yes,Credit card (automatic)
3451-VAWLI,Female,0,Yes,Yes,No,Credit card (automatic)
3452-ABWRL,Male,1,No,No,Yes,Credit card (automatic)
3452-FLHYD,Male,0,Yes,No,Yes,Bank transfer (automatic)
3452-GWUIN,Female,1,Yes,No,Yes,Electronic check
3452-SRFEG,Male,0,No,No,Yes,Bank transfer (automatic)
3453-RTHJQ,Male,0,No,No,Yes,Electronic check
3454-JFUBC,Male,1,No,No,Yes,Credit card (automatic)
3457-PQBYH,Female,0,Yes,Yes,No,Credit card (automatic)
3458-IDMFK,Male,0,No,No,Yes,Mailed check
3460-TJBWI,Male,0,Yes,Yes,No,Mailed check
3462-BJQQA,Female,0,No,No,Yes,Electronic check
3466-BYAVD,Male,0,Yes,Yes,Yes,Mailed check
3466-RITXD,Male,0,No,No,Yes,Credit card (automatic)
3466-WAESX,Male,0,No,Yes,Yes,Electronic check
3468-DRVQJ,Female,0,Yes,Yes,No,Electronic check
3470-BTGQO,Male,0,No,Yes,No,Mailed check
3470-OBUET,Female,0,Yes,Yes,No,Credit card (automatic)
3472-OAOOR,Male,0,Yes,Yes,Yes,Mailed check
3472-QPRCH,Male,0,Yes,Yes,No,Credit card (automatic)
3473-XIIIT,Female,0,Yes,No,Yes,Electronic check
3474-BAFSJ,Male,0,Yes,No,Yes,Bank transfer (automatic)
3481-JHUZH,Male,0,Yes,No,Yes,Electronic check
3482-ABPKK,Female,0,No,No,No,Mailed check
3486-HOOGQ,Female,0,Yes,Yes,No,Bank transfer (automatic)
3486-KHMLI,Male,0,No,Yes,No,Mailed check
3486-NPGST,Female,0,No,No,No,Mailed check
3487-EARAT,Female,0,Yes,Yes,No,Credit card (automatic)
3488-PGMQJ,Male,1,No,No,Yes,Electronic check
3489-HHPFY,Female,0,Yes,No,Yes,Electronic check
3489-VSFRD,Female,0,No,No,Yes,Credit card (automatic)
3494-JCHRQ,Male,0,No,No,Yes,Electronic check
3496-LFSZU,Male,0,Yes,No,No,Electronic check
3498-LZGQZ,Male,0,Yes,Yes,Yes,Mailed check
3500-NSDOA,Male,0,Yes,Yes,No,Credit card (automatic)
3500-RMZLT,Female,1,No,No,Yes,Mailed check
3503-TYDAY,Female,0,Yes,No,No,Electronic check
3506-LCJDC,Male,0,Yes,Yes,No,Bank transfer (automatic)
3506-OVLKD,Male,0,No,No,No,Bank transfer (automatic)
3507-GASNP,Male,0,No,Yes,No,Mailed check
3508-CFVZL,Female,0,No,No,No,Mailed check
3508-VLHCZ,Female,0,Yes,Yes,Yes,Credit card (automatic)
3509-GWQGF,Male,1,No,No,No,Credit card (automatic)
3511-APPBJ,Male,0,No,No,Yes,Credit card (automatic)
3511-BFTJW,Male,0,Yes,Yes,No,Credit card (automatic)
3512-IZIKN,Female,0,Yes,No,No,Credit card (automatic)
3518-FSTWG,Male,1,Yes,No,Yes,Bank transfer (automatic)
3518-PZXZQ,Female,0,Yes,No,Yes,Mailed check
3519-ZKXGG,Female,0,Yes,No,Yes,Electronic check
3520-FJGCV,Male,0,Yes,Yes,Yes,Credit card (automatic)
3521-HTQTV,Male,0,No,No,No,Bank transfer (automatic)
3521-MNKLV,Male,0,No,No,Yes,Mailed check
3521-SYVOR,Female,0,No,No,Yes,Electronic check
3522-CDKHF,Female,0,Yes,No,Yes,Bank transfer (automatic)
3523-BRGUW,Male,1,No,No,No,Credit card (automatic)
3523-QRQLL,Female,0,Yes,Yes,Yes,Bank transfer (automatic)
3524-WQDSG,Female,0,Yes,Yes,Yes,Bank transfer (automatic)
3525-DVKFN,Female,0,No,No,No,Mailed check
3528-HFRIQ,Male,1,Yes,No,Yes,Bank transfer (automatic)
3530-CRZSB,Female,0,No,No,No,Mailed check
3530-VWVGU,Female,0,Yes,Yes,No,Mailed check
3533-UVMOM,Male,0,Yes,No,No,Bank transfer (automatic)
3536-IQCTX,Male,1,Yes,No,No,Electronic check
3537-HPKQT,Female,0,Yes,No,Yes,Credit card (automatic)
3537-RYBHH,Female,1,Yes,No,Yes,Credit card (automatic)
3538-WZPHD,Male,0,No,No,Yes,Electronic check
3540-RZJYU,Female,0,No,No,No,Electronic check
3541-ZNUHK,Female,0,Yes,Yes,Yes,Electronic check
3544-FBCAS,Female,0,Yes,Yes,Yes,Credit card (automatic)
3545-CNWRG,Female,0,Yes,Yes,Yes,Electronic check
3546-GHEAE,Male,0,No,No,No,Mailed check
3547-LQRIK,Female,0,Yes,No,No,Electronic check
3549-ZTMNH,Male,0,Yes,Yes,Yes,Bank transfer (automatic)
3550-SAHFP,Female,0,No,No,Yes,Electronic check
3551-GAEGL,Male,0,Yes,Yes,No,Bank transfer (automatic)
3551-HUAZH,Male,1,No,No,Yes,Electronic check
3552-CTCYF,Male,0,Yes,Yes,Yes,Bank transfer (automatic)
3556-BVQGL,Female,0,Yes,No,Yes,Mailed check
3557-HTYWR,Female,0,No,No,No,Mailed check
3563-SVYLG,Male,0,Yes,Yes,No,Credit card (automatic)
3565-UNOCC,Female,1,Yes,No,Yes,Bank transfer (automatic)
3566-CAAYU,Female,0,Yes,Yes,No,Electronic check
3566-HJGPK,Male,0,No,No,Yes,Mailed check
3566-VVORZ,Female,0,Yes,No,No,Bank transfer (automatic)
3567-PQTSO,Male,0,Yes,Yes,Yes,Electronic check
3569-EDBPQ,Female,0,No,No,Yes,Electronic check
3569-JFODW,Female,0,Yes,Yes,No,Credit card (automatic)
3569-VLDHH,Male,0,Yes,Yes,Yes,Electronic check
3570-YUEKJ,Female,0,No,No,Yes,Electronic check
3571-DPYUH,Male,0,Yes,Yes,Yes,Credit card (automatic)
3571-RFHAR,Male,0,No,No,Yes,Electronic check
3572-UOLYZ,Female,0,No,Yes,Yes,Bank transfer (automatic)
3572-UUHRS,Male,0,No,No,No,Bank transfer (automatic)
3577-AMVUX,Male,0,No,No,No,Mailed check
3580-GICBM,Female,0,Yes,Yes,Yes,Mailed check
3580-HYCSP,Male,0,Yes,Yes,Yes,Bank transfer (automatic)
3580-REOAC,Male,0,No,No,Yes,Credit card (automatic)
3583-EKAPL,Male,0,No,No,Yes,Electronic check
3583-KRKMD,Male,0,No,No,Yes,Bank transfer (automatic)
3584-WKTTW,Male,0,Yes,No,Yes,Electronic check
3585-ISXZP,Female,0,No,No,No,Bank transfer (automatic)
3585-YNADK,Female,0,Yes,No,No,Bank transfer (automatic)
3587-PMCOY,Male,0,No,No,Yes,Electronic check
3588-WSTTJ,Female,1,No,No,Yes,Electronic check
3589-PPVKW,Male,0,No,No,Yes,Mailed check
3590-TCXTB,Male,0,No,No,No,Mailed check
3594-BDSOA,Female,0,Yes,No,No,Credit card (automatic)
3594-IVHJZ,Female,0,No,No,Yes,Mailed check
3594-KADLU,Male,0,Yes,No,No,Mailed check
3594-UVONA,Female,0,No,No,Yes,Credit card (automatic)
3597-MVHJT,Female,0,No,No,Yes,Bank transfer (automatic)
3597-YASZG,Female,1,Yes,No,Yes,Bank transfer (automatic)
3604-WLABM,Female,0,No,No,No,Electronic check
3605-JISKB,Male,1,Yes,No,No,Credit card (automatic)
3606-SBKRY,Male,0,No,No,Yes,Electronic check
3606-TWKGI,Male,1,No,No,Yes,Electronic check
3612-YUNGG,Male,0,Yes,Yes,Yes,Credit card (automatic)
3612-YVGSJ,Female,0,Yes,No,Yes,Credit card (automatic)
3617-XLSGQ,Female,0,Yes,Yes,No,Bank transfer (automatic)
3620-EHIMZ,Female,0,Yes,Yes,No,Mailed check
3620-MWJNE,Male,0,No,No,Yes,Mailed check
3621-CEOVK,Female,1,Yes,No,Yes,Electronic check
3621-CHYVB,Female,0,Yes,No,Yes,Bank transfer (automatic)
3623-FQBOX,Male,0,No,No,Yes,Mailed check
3627-FCRDW,Female,0,No,No,No,Electronic check
3627-FHKBK,Female,0,No,No,No,Mailed check
3629-WEAAM,Female,0,No,No,No,Mailed check
3629-ZNKXA,Male,1,No,No,Yes,Electronic check
3633-CDBUW,Male,0,No,Yes,No,Electronic check
3635-JBPSG,Female,0,No,No,Yes,Mailed check
3635-QQRQD,Male,0,No,No,Yes,Credit card (automatic)
3638-DIMPH,Female,0,Yes,No,No,Electronic check
3638-VBZTA,Male,0,No,Yes,Yes,Bank transfer (automatic)
3638-WEABW,Female,0,Yes,No,Yes,Credit card (automatic)
3639-XJHKQ,Female,0,No,Yes,Yes,Electronic check
3640-JQGJG,Male,0,Yes,Yes,No,Bank transfer (automatic)
3640-PHQXK,Female,0,No,No,Yes,Electronic check
3642-BYHDO,Female,0,Yes,Yes,No,Bank transfer (automatic)
3642-GKTCT,Female,0,No,No,Yes,Mailed check
3643-AHCFP,Male,1,Yes,No,Yes,Bank transfer (automatic)
3644-QXEHN,Male,0,Yes,Yes,No,Electronic check
3645-DEYGF,Male,0,No,Yes,No,Mailed check
3646-ITDGM,Female,0,No,No,No,Bank transfer (automatic)
3647-GMGDH,Male,0,Yes,No,Yes,Credit card (automatic)
3648-GZPHF,Male,0,Yes,Yes,Yes,Mailed check
3649-JPUGY,Male,0,No,No,Yes,Bank transfer (automatic)
3653-NCRDJ,Male,0,Yes,Yes,Yes,Mailed check
3654-ARMGP,Female,0,No,No,No,Credit card (automatic)
3655-SNQYZ,Female,0,Yes,Yes,No,Credit card (automatic)
3656-TKRVZ,Female,0,No,No,No,Electronic check
3657-COGMW,Female,1,No,No,No,Credit card (automatic)
3658-KIBGF,Female,0,No,No,Yes,Electronic check
3658-QQJYD,Male,0,No,No,Yes,Credit card (automatic)
3662-FXJFO,Female,0,No,No,Yes,Mailed check
3663-MITLP,Female,0,No,No,Yes,Electronic check
3665-JATSN,Female,0,No,No,Yes,Electronic check
3668-QPYBK,Male,0,No,No,Yes,Mailed check
3669-LVWZB,Male,0,No,No,Yes,Mailed check
3669-OYSJI,Male,0,No,No,No,Credit card (automatic)
3669-WHAFY,Female,0,Yes,No,Yes,Credit card (automatic)
3671-SHRSP,Male,0,Yes,No,Yes,Mailed check
3672-YITQD,Male,1,Yes,No,Yes,Electronic check
3675-EQOZA,Male,0,No,No,No,Bank transfer (automatic)
3675-YDUPJ,Male,0,No,No,Yes,Mailed check
3677-IYRBF,Female,1,No,No,Yes,Electronic check
3677-TNKIO,Female,0,No,No,Yes,Credit card (automatic)
3678-MNGZX,Male,0,Yes,Yes,No,Bank transfer (automatic)
3679-XASPY,Female,0,Yes,Yes,No,Electronic check
3680-CTHUH,Male,0,No,No,Yes,Credit card (automatic)
3682-YEUWS,Male,0,Yes,Yes,Yes,Mailed check
3683-QKIUE,Female,0,No,No,Yes,Bank transfer (automatic)
3685-YLCMQ,Male,0,No,No,Yes,Electronic check
3688-FTHLT,Female,0,No,No,Yes,Bank transfer (automatic)
3689-MOZGR,Female,0,No,No,Yes,Electronic check
3692-JHONH,Female,1,Yes,No,Yes,Electronic check
3694-DELSO,Male,0,Yes,Yes,No,Credit card (automatic)
3694-GLTJM,Female,0,No,No,Yes,Credit card (automatic)
3696-DFHHB,Female,0,No,No,No,Bank transfer (automatic)
3696-XRIEN,Female,0,No,No,Yes,Credit card (automatic)
3701-SFMUH,Male,0,Yes,Yes,No,Credit card (automatic)
3703-KBKZP,Male,1,No,No,Yes,Bank transfer (automatic)
3703-TTEPD,Male,0,No,No,No,Bank transfer (automatic)
3703-VAVCL,Male,0,Yes,Yes,No,Credit card (automatic)
3704-IEAXF,Female,0,Yes,Yes,No,Credit card (automatic)
3705-PSNGL,Male,0,No,No,Yes,Electronic check
3705-RHRFR,Female,0,Yes,No,No,Bank transfer (automatic)
3707-GNWHM,Male,0,No,No,Yes,Mailed check
3707-LRWZD,Female,0,No,No,No,Electronic check
3709-OIJEA,Male,0,No,No,Yes,Electronic check
3712-PKXZA,Male,0,Yes,No,Yes,Credit card (automatic)
3714-JTVOV,Female,1,Yes,No,Yes,Credit card (automatic)
3714-NTNFO,Female,0,No,No,Yes,Electronic check
3714-XPXBW,Female,0,No,No,Yes,Credit card (automatic)
3716-BDVDB,Male,0,No,No,Yes,Electronic check
3716-LRGXK,Male,0,Yes,No,No,Credit card (automatic)
3716-UVSPD,Male,0,No,No,Yes,Electronic check
3717-FDJFU,Male,0,No,Yes,No,Mailed check
3717-LNXKW,Male,0,Yes,No,No,Bank transfer (automatic)
3717-OEAUQ,Male,0,No,No,No,Mailed check
3717-OFRTN,Male,0,No,No,No,Bank transfer (automatic)
3719-TDVQB,Female,1,Yes,No,Yes,Mailed check
3720-DBRWL,Male,0,Yes,No,Yes,Credit card (automatic)
3721-CNEYS,Female,0,No,No,Yes,Electronic check
3721-CNZHX,Male,0,No,No,No,Mailed check
3721-WKIIL,Female,0,No,No,Yes,Mailed check
3722-WPXTK,Male,0,No,No,Yes,Electronic check
3723-BFBGR,Male,1,No,No,No,Credit card (automatic)
3724-BSCVH,Male,0,Yes,Yes,No,Mailed check
3724-UCSHY,Male,0,Yes,Yes,No,Mailed check
3726-TBHQT,Male,0,Yes,Yes,Yes,Bank transfer (automatic)
3727-JEZTU,Female,0,No,No,No,Mailed check
3727-OVPRY,Male,0,Yes,Yes,Yes,Credit card (automatic)
3727-OWVYD,Male,0,No,No,No,Mailed check
3727-RJMEO,Male,0,Yes,No,Yes,Electronic check
3729-OWRVL,Male,1,No,No,Yes,Electronic check
3733-LSYCE,Female,0,Yes,No,No,Bank transfer (automatic)
3733-UOCWF,Male,1,Yes,No,Yes,Bank transfer (automatic)
3733-ZEECP,Male,0,Yes,Yes,Yes,Electronic check
3736-BLEPA,Male,0,No,No,Yes,Bank transfer (automatic)
3737-GCSPV,Female,0,Yes,No,Yes,Credit card (automatic)
3737-XBQDD,Male,0,No,No,Yes,Bank transfer (automatic)
3739-YBWAB,Male,0,Yes,No,No,Mailed check
3740-RLMVT,Male,1,Yes,No,Yes,Bank transfer (automatic)
3744-ZBHON,Female,0,No,No,No,Electronic check
3744-ZRRDZ,Male,0,No,No,Yes,Electronic check
3745-HRPHI,Male,0,Yes,Yes,No,Bank transfer (automatic)
3746-EUBYR,Male,0,Yes,No,Yes,Bank transfer (automatic)
3748-FVMZZ,Male,0,No,No,Yes,Electronic check
3750-CKVKH,Male,0,No,No,Yes,Electronic check
3750-RNQKR,Female,0,No,No,No,Mailed check
3750-YHRYO,Male,0,Yes,Yes,No,Mailed check
3751-KTZEL,Female,0,No,No,No,Mailed check
3752-CQSJI,Female,0,Yes,Yes,Yes,Mailed check
3753-TSEMP,Female,0,Yes,No,No,Electronic check
3754-DXMRT,Male,1,No,No,Yes,Electronic check
3755-JBMNH,Male,1,Yes,No,Yes,Bank transfer (automatic)
3756-VNWDH,Male,1,Yes,No,Yes,Electronic check
3757-NJYBX,Male,1,Yes,No,No,Bank transfer (automatic)
3758-CKOQL,Female,0,Yes,No,Yes,Credit card (automatic)
3761-FLYZI,Female,1,Yes,No,Yes,Bank transfer (automatic)
3763-GCZHZ,Male,0,Yes,No,Yes,Electronic check
3764-MNMOI,Male,0,No,No,No,Credit card (automatic)
3765-JXVKY,Female,0,No,No,Yes,Electronic check
3766-EJLFL,Female,0,Yes,Yes,Yes,Bank transfer (automatic)
3768-NLUBH,Male,1,Yes,No,No,Electronic check
3768-VHXQO,Male,0,Yes,No,No,Credit card (automatic)
3769-MHZNV,Female,0,Yes,Yes,No,Mailed check
3771-PZOBW,Male,0,No,No,Yes,Credit card (automatic)
3774-VBNXY,Female,0,Yes,Yes,No,Mailed check
3776-EKTKM,Female,1,No,No,Yes,Electronic check
3777-XROBG,Female,0,Yes,Yes,No,Credit card (automatic)
3778-FOAQW,Female,0,Yes,No,No,Mailed check
3779-OSWCF,Female,0,Yes,No,No,Credit card (automatic)
3780-DDGSE,Male,1,Yes,Yes,Yes,Electronic check
3780-YVMFA,Female,0,Yes,Yes,Yes,Electronic check
3785-KTYSH,Male,0,No,No,No,Mailed check
3785-NRHYR,Male,0,No,No,No,Mailed check
3786-WOVKF,Female,1,Yes,No,Yes,Bank transfer (automatic)
3787-TRIAL,Male,0,Yes,Yes,Yes,Electronic check
3791-LGQCY,Female,1,Yes,No,Yes,Bank transfer (automatic)
3793-MMFUH,Female,1,No,No,Yes,Electronic check
3794-NFNCH,Male,0,Yes,No,Yes,Mailed check
3795-CAWEX,Male,0,Yes,Yes,Yes,Credit card (automatic)
3795-GWTRD,Female,0,Yes,Yes,No,Credit card (automatic)
3796-ENZGF,Male,0,Yes,No,No,Mailed check
3797-FKOGQ,Male,0,No,Yes,No,Electronic check
3797-VTIDR,Male,0,Yes,No,Yes,Electronic check
3798-EPWRR,Female,1,No,No,No,Electronic check
3799-ISUZQ,Male,0,Yes,Yes,Yes,Bank transfer (automatic)
3800-LYTRK,Female,0,No,No,No,Mailed check
3801-HMYNL,Male,0,Yes,Yes,No,Mailed check
3803-KMQFW,Female,0,Yes,Yes,No,Mailed check
3804-RVTGV,Male,0,Yes,Yes,Yes,Bank transfer (automatic)
3806-DXQOM,Female,0,No,No,Yes,Electronic check
3806-YAZOV,Female,0,No,No,No,Mailed check
3807-BPOMJ,Female,0,Yes,No,Yes,Electronic check
3807-XHCJH,Female,0,Yes,Yes,No,Electronic check
3808-HFKDE,Female,0,No,No,Yes,Electronic check
3810-DVDQQ,Female,0,Yes,Yes,Yes,Bank transfer (automatic)
3810-PJUHR,Male,0,Yes,Yes,No,Mailed check
3811-VBYBZ,Male,0,No,No,Yes,Electronic check
3812-LRZIR,Female,0,Yes,Yes,No,Electronic check
3813-DHBBB,Male,0,Yes,No,Yes,Bank transfer (automatic)
3814-MLAXC,Female,0,No,No,Yes,Credit card (automatic)
3815-SLMEF,Female,0,No,No,No,Mailed check
3823-KYNQY,Male,0,No,No,No,Credit card (automatic)
3824-RHKVR,Female,0,No,No,No,Credit card (automatic)
3831-YCPUO,Female,0,Yes,Yes,Yes,Credit card (automatic)
3834-XUIFC,Male,0,No,No,Yes,Mailed check
3836-FZSDJ,Male,1,Yes,No,No,Bank transfer (automatic)
3838-OZURD,Male,0,Yes,No,Yes,Credit card (automatic)
3841-CONLJ,Female,0,Yes,No,No,Electronic check
3841-NFECX,Female,1,Yes,No,Yes,Credit card (automatic)
3842-IYKUE,Female,0,No,No,No,Credit card (automatic)
3842-QTGDL,Male,0,Yes,No,No,Bank transfer (automatic)
3845-FXCYS,Male,0,No,No,Yes,Electronic check
3845-JHAMY,Female,0,Yes,Yes,Yes,Credit card (automatic)
3847-BAERP,Female,0,No,No,Yes,Mailed check
3850-OKINF,Male,0,Yes,Yes,Yes,Electronic check
3853-LYGAM,Male,0,No,No,Yes,Bank transfer (automatic)
3855-ONCAR,Female,0,Yes,Yes,Yes,Mailed check
3858-VOBET,Male,0,No,No,Yes,Electronic check
3858-XHYJO,Female,0,Yes,No,No,Bank transfer (automatic)
3859-CVCET,Female,0,No,No,No,Mailed check
3863-IUBJR,Male,0,Yes,Yes,No,Credit card (automatic)
3863-QSTYI,Male,0,No,No,Yes,Electronic check
3865-QBWSJ,Male,1,No,Yes,Yes,Mailed check
3865-YIOTT,Male,0,Yes,Yes,Yes,Bank transfer (automatic)
3865-ZFZIB,Male,0,No,No,No,Mailed check
3865-ZYKAD,Male,1,Yes,No,Yes,Credit card (automatic)
3866-MDTUB,Female,0,No,No,Yes,Electronic check
3870-MQAMG,Female,0,Yes,No,No,Electronic check
3870-SPZSI,Female,0,Yes,Yes,Yes,Credit card (automatic)
3871-IKPYH,Male,1,No,No,No,Electronic check
3873-NFTGI,Male,0,No,No,Yes,Credit card (automatic)
3873-WOSBC,Male,0,Yes,No,No,Credit card (automatic)
3874-EQOEP,Male,0,No,No,No,Mailed check
3877-JRJIP,Male,0,No,No,Yes,Electronic check
3878-AVSOQ,Female,1,No,No,Yes,Electronic check
3882-IYOIJ,Female,0,Yes,Yes,No,Credit card (automatic)
